region,crop_type,soil_moisture_%,soil_pH,temperature_C,rainfall_mm,humidity_%,sunlight_hours,irrigation_type,fertilizer_type,pesticide_usage_ml,total_days,yield_kg_per_hectare,latitude,longitude,NDVI_index,crop_disease_status,Water_Needed,Heat_Stress,Soil_Health,Water_Amount_Liters,Recommended_Fertilizer,Irrigation_Time,Rain_Impact,Farm_Efficiency
1,1,32.48,6.67,34.47,98.76,90.34,5.81,1,1,34.98,136.06,5558.26,21.89,72.53,0.25,1,1,2,0,20,2,1,0,0
1,0,28.96,6.43,21.77,198.12,43.71,9.98,3,1,10.18,116.52,4685.33,26.83,87.49,0.43,1,1,1,2,20,2,2,0,0
2,2,9.96,6.91,16.33,219.67,63.32,5.86,0,0,27.19,131.4,4074.73,11.36,80.17,0.45,3,1,1,2,30,0,0,0,0
1,1,14.57,5.49,19.86,188.77,49.53,7.08,1,1,13.05,140.02,2822.33,11.54,73.11,0.64,1,1,1,2,30,1,0,0,0
4,4,10.8,7.4,20.08,40.7,84.96,4.67,2,1,21.94,123.03,3293.17,19.15,87.88,0.42,3,1,1,2,30,0,2,0,0
1,3,21.29,7.64,22.78,203.2,89.42,7.66,0,2,45.92,105.93,5483.77,27.78,72.64,0.41,2,1,1,2,20,2,2,0,0
0,3,18.81,6.77,21.47,140.46,55.91,7.91,0,0,11.42,141.58,6020.68,25.71,78.82,0.94,1,1,1,2,30,3,2,0,2
0,2,13.07,6.7,23.4,103.1,77.55,6.91,3,0,38.55,130.5,3506.59,21.08,85.68,0.77,0,1,1,2,30,3,2,0,0
4,0,44.18,5.9,21.51,199.58,46.27,10.07,0,0,26.59,107.84,5419.22,26.59,89.61,0.49,3,1,1,0,10,1,2,0,2
1,0,36.56,5.99,16.91,227.08,66.1,6.23,3,0,36.61,131.73,2215.14,29.64,83.87,0.81,2,0,1,0,10,1,0,0,0
2,0,38.12,6.5,15.99,227.09,45.73,7.99,2,2,14.25,118.9,3515.32,32.37,73.28,0.36,3,1,1,0,10,0,0,0,0
0,4,26.77,5.7,29.84,137.93,85.04,5.93,1,2,9.0,102.47,5526.82,22.61,86.24,0.83,1,1,1,2,20,1,2,0,2
3,3,34.41,6.59,11.4,260.87,58.39,6.41,3,2,3.54,105.42,3376.87,11.18,74.63,0.65,3,0,1,0,20,0,0,0,0
0,0,22.26,6.35,33.46,276.31,59.74,6.85,3,1,25.3,102.34,5042.5,16.41,81.41,0.88,3,1,2,2,20,0,2,0,2
0,3,10.85,5.7,19.47,67.05,69.1,8.46,0,0,36.65,135.26,3102.66,16.58,81.39,0.73,1,1,1,2,30,1,0,0,0
4,0,28.26,6.99,32.46,70.86,45.92,6.13,3,2,36.73,126.54,3171.75,25.83,89.12,0.37,2,1,2,2,20,2,2,0,0
0,3,8.06,7.2,34.51,149.22,86.46,7.07,2,2,10.01,146.97,2062.9,26.52,81.5,0.84,3,1,2,2,30,0,1,0,0
2,3,27.28,6.0,27.3,146.83,48.66,4.59,0,0,39.21,128.39,5456.27,16.77,83.24,0.71,0,1,1,2,20,3,2,0,2
0,4,26.27,5.45,21.81,216.0,46.92,8.2,1,2,8.05,141.76,4204.61,34.45,79.37,0.3,1,1,1,2,20,1,2,0,0
2,4,35.82,7.31,18.59,72.26,99.38,5.99,3,0,20.72,139.06,6042.51,13.45,88.86,0.86,3,0,1,0,10,0,0,0,2
4,1,35.91,5.83,27.57,97.18,81.39,7.33,0,2,38.76,95.41,3737.53,21.28,73.72,0.61,1,0,1,0,10,1,2,0,0
2,3,13.08,5.76,27.67,211.55,49.05,5.65,2,1,31.02,111.68,4572.08,23.03,88.61,0.47,2,1,1,2,30,1,2,0,0
2,4,18.91,6.02,24.01,239.73,44.41,4.75,3,2,16.12,121.79,4066.51,31.04,74.95,0.84,3,1,1,2,30,0,2,0,2
3,0,43.81,6.52,26.36,213.66,40.0,5.12,0,0,18.17,124.76,3146.27,21.58,82.33,0.57,3,0,1,0,10,0,2,0,0
0,1,10.09,5.46,28.79,136.36,59.37,4.35,1,2,30.26,127.41,3564.14,13.0,81.2,0.52,0,1,1,2,30,1,2,0,0
3,4,41.07,6.18,17.77,193.13,50.43,6.41,3,2,25.05,122.44,2953.08,15.4,83.81,0.81,0,0,1,0,10,3,0,0,2
2,3,43.53,7.62,34.89,174.91,55.14,5.75,0,0,9.19,101.97,5528.83,26.61,89.12,0.66,1,0,2,0,10,3,1,0,2
2,1,40.22,6.17,24.52,114.09,69.62,6.56,0,2,22.46,114.99,4637.39,19.36,78.07,0.71,0,0,1,0,10,3,2,0,2
0,2,24.61,6.36,22.41,237.41,43.63,7.88,2,2,53.44,135.58,2559.56,13.4,70.57,0.87,1,1,1,2,20,3,2,0,0
0,0,22.51,7.04,22.78,144.03,47.49,5.89,0,1,38.15,106.2,3988.08,27.27,79.76,0.75,2,1,1,2,20,3,2,0,0
3,1,9.96,7.66,18.62,303.69,75.42,4.38,0,0,18.19,96.16,4395.81,10.07,79.17,0.78,0,1,1,2,30,3,0,0,0
2,1,9.42,5.78,29.7,241.27,56.87,5.86,2,1,13.66,121.25,2076.78,34.3,82.97,0.58,1,1,1,2,30,1,2,0,0
2,2,27.05,6.05,16.3,270.55,72.94,5.68,2,2,29.99,118.32,2854.69,18.65,84.48,0.77,1,1,1,2,20,3,0,0,0
0,0,0.0,5.86,20.16,138.17,66.38,6.22,2,0,35.38,96.03,3585.24,23.73,78.32,0.47,3,1,1,2,30,1,2,0,0
2,2,22.09,6.55,39.65,240.9,53.37,9.74,2,2,22.76,104.51,3471.38,22.88,83.08,0.41,1,1,2,2,20,2,1,0,0
0,3,40.33,6.38,24.51,89.63,79.57,10.14,2,0,4.24,150.59,5913.42,16.62,85.79,0.27,0,0,1,0,10,2,2,0,2
2,3,8.61,5.78,17.37,179.02,52.68,6.52,1,2,42.06,133.74,4430.9,27.11,87.53,0.32,3,1,1,2,30,1,0,0,0
0,4,40.19,6.65,19.49,186.72,72.59,6.26,1,2,51.56,131.6,5251.56,33.18,76.1,0.59,3,0,1,0,10,0,0,0,2
2,1,49.38,5.99,25.64,302.56,57.45,10.06,3,0,39.52,108.64,5159.7,25.77,78.18,0.69,3,0,1,1,10,1,2,0,2
1,2,15.81,7.34,34.04,166.11,59.17,4.34,0,2,34.47,120.0,2131.02,16.73,88.75,0.79,0,1,2,2,30,3,1,0,0
4,1,31.19,5.34,33.47,211.11,91.63,5.62,2,2,46.2,108.28,5193.61,11.83,88.88,0.41,3,0,2,0,20,1,2,0,0
0,0,32.8,6.75,31.47,173.1,37.19,4.07,2,1,26.66,83.89,3567.52,17.91,81.53,0.4,1,0,1,0,20,2,2,0,0
0,0,9.6,5.53,19.63,231.75,71.61,6.88,2,0,19.51,124.53,4285.49,13.95,89.95,0.55,2,1,1,2,30,1,0,0,0
1,1,29.42,6.54,20.42,302.02,71.18,7.49,0,1,24.04,106.38,5045.27,34.45,89.47,0.82,3,1,1,2,20,0,2,0,2
1,2,39.65,7.21,26.77,85.82,76.42,9.52,0,0,42.73,99.32,4355.02,16.88,84.55,0.8,1,1,1,0,10,3,2,0,2
2,4,11.3,5.65,19.52,68.61,86.73,10.44,3,0,23.59,106.3,2129.11,12.88,70.14,0.66,0,1,1,2,30,1,0,0,0
4,2,28.81,7.32,24.29,249.9,83.01,6.02,2,0,22.25,101.7,3650.54,20.05,89.84,0.61,0,1,1,2,20,3,2,0,0
3,0,42.95,6.61,30.21,187.25,79.23,4.22,3,2,26.9,102.83,2782.58,33.97,84.22,0.27,0,0,1,0,10,2,2,0,0
1,3,9.53,5.33,26.06,181.1,75.54,9.62,3,2,38.94,127.42,5886.9,14.81,78.66,0.51,3,1,1,2,30,1,2,0,2
1,2,19.64,7.15,20.79,245.44,63.34,7.02,1,2,31.53,92.88,4450.11,12.81,81.74,0.93,1,1,1,2,30,3,2,0,2
1,2,23.14,6.47,27.1,112.07,78.96,8.98,2,0,26.99,113.58,3180.29,12.63,71.2,0.81,1,1,1,2,20,3,2,0,0
1,2,5.34,7.02,13.9,66.47,39.58,7.0,2,0,32.2,96.23,5046.79,24.7,74.7,0.55,3,1,1,2,30,0,0,0,0
2,3,12.39,6.75,21.02,279.8,98.42,11.56,0,2,15.05,99.14,5891.13,19.19,89.11,0.6,1,1,1,2,30,3,2,0,2
0,0,16.31,6.17,19.8,179.93,53.39,6.01,2,0,40.63,110.88,2215.8,30.13,83.94,0.86,3,1,1,2,30,0,0,0,0
2,3,27.7,6.37,21.45,140.15,54.02,5.68,0,0,46.96,140.29,5355.16,16.29,83.53,0.72,0,1,1,2,20,3,2,0,2
1,1,44.72,5.68,24.95,244.51,87.06,9.23,1,1,27.5,108.83,3282.46,34.15,76.41,0.88,1,0,1,0,10,1,2,0,2
2,2,44.74,5.73,23.92,225.55,85.62,9.38,3,1,36.12,134.37,2309.16,25.06,88.8,0.42,2,0,1,0,10,1,2,0,0
1,1,23.56,6.84,32.65,222.39,42.28,9.15,1,2,13.7,99.58,3503.65,33.81,77.9,0.82,0,1,2,2,20,3,2,0,0
3,2,19.3,6.61,14.91,242.52,87.84,7.05,2,1,31.01,92.9,3896.04,29.98,79.9,0.38,3,1,1,2,30,0,0,0,0
1,1,30.26,5.84,17.12,232.28,67.59,8.5,3,2,15.21,84.18,2306.41,14.38,79.17,0.36,3,1,1,0,20,1,0,0,0
3,0,23.55,5.76,22.61,294.03,58.11,9.74,1,2,26.55,151.91,5320.07,12.21,74.2,0.63,0,1,1,2,20,1,2,0,2
0,1,21.15,7.04,29.83,67.38,72.88,5.87,1,2,31.58,103.51,4955.63,34.05,82.19,0.34,0,1,1,2,20,2,2,0,0
2,1,26.22,6.27,27.95,202.88,48.12,5.51,1,2,46.08,124.64,3728.46,21.02,78.78,0.81,1,1,1,2,20,3,2,0,2
0,1,16.9,5.56,20.65,90.59,61.87,7.47,2,2,15.65,140.47,4495.42,24.55,89.66,0.82,2,1,1,2,30,1,2,0,2
2,4,20.12,6.83,27.96,195.47,73.29,6.14,0,0,45.97,137.14,5732.44,16.32,86.3,0.6,3,1,1,2,20,0,2,0,2
1,3,11.94,6.22,20.64,282.85,85.74,4.23,2,0,39.58,136.33,4185.5,24.43,77.75,0.74,2,1,1,2,30,3,2,0,0
0,1,16.53,5.83,33.82,203.49,72.43,5.6,2,2,24.79,133.29,4059.25,31.07,85.35,0.49,0,1,2,2,30,1,2,0,0
4,1,30.66,6.48,24.09,291.03,85.79,6.86,1,0,22.35,132.53,5481.91,18.69,83.6,0.28,0,0,1,0,20,2,2,0,0
4,4,40.93,7.07,26.2,139.7,65.1,3.69,2,2,16.77,110.94,4925.08,18.19,79.12,0.44,1,0,1,0,10,2,2,0,2
4,2,21.16,5.65,14.5,64.73,79.58,5.6,3,0,43.66,95.94,3068.79,19.26,76.08,0.37,0,1,1,2,20,1,0,0,0
3,0,31.04,5.69,23.06,127.17,79.33,9.94,2,1,31.65,101.04,3622.35,16.27,87.58,0.74,2,0,1,0,20,1,2,0,0
3,3,48.83,7.4,21.58,55.12,60.32,7.57,0,2,22.97,121.27,3441.96,21.65,76.24,0.52,3,0,1,1,10,0,2,0,0
1,4,21.58,8.1,37.24,216.85,59.17,6.91,3,2,13.88,106.16,3785.51,28.12,84.31,0.42,2,1,2,2,20,2,1,0,0
1,0,14.53,6.19,22.38,233.57,85.44,7.64,2,0,20.03,127.0,4383.45,23.24,74.92,0.5,3,1,1,2,30,0,2,0,0
2,1,37.22,6.65,32.03,86.79,50.62,9.63,1,0,35.92,108.24,3521.13,15.9,71.0,0.7,2,1,2,0,10,3,2,0,0
2,2,0.91,7.11,18.19,232.38,68.03,5.11,0,0,21.14,129.97,4331.71,11.34,80.22,0.38,3,1,1,2,30,0,0,0,0
2,0,18.91,6.61,22.41,157.54,78.16,9.66,0,0,6.27,143.75,2736.01,30.71,81.26,0.57,1,1,1,2,30,3,2,0,0
0,1,32.37,6.51,22.05,124.11,65.3,5.61,0,0,42.87,120.62,5416.0,28.13,87.43,0.4,0,0,1,0,20,2,2,0,2
4,1,35.72,5.59,28.05,104.6,79.63,7.22,0,2,42.84,94.1,3674.36,21.29,73.62,0.61,1,0,1,0,10,1,2,0,0
1,1,25.66,6.24,22.13,225.84,54.8,8.12,2,0,49.37,116.54,4953.73,13.14,83.9,0.67,0,1,1,2,20,3,2,0,2
1,1,26.87,6.01,18.2,237.2,66.98,9.13,3,2,9.42,101.48,2156.95,14.19,79.25,0.39,3,1,1,2,20,0,0,0,0
2,3,14.36,6.82,22.52,272.03,100.0,9.28,0,2,14.67,101.39,5805.8,19.11,89.36,0.66,1,1,1,2,30,3,2,0,2
3,1,33.69,7.31,26.59,96.39,64.38,4.42,2,1,39.03,98.06,2621.39,11.21,76.63,0.39,2,1,1,0,20,2,2,0,0
3,3,38.53,6.08,28.6,136.79,49.19,3.78,3,1,5.49,148.94,4982.27,25.88,72.06,0.6,2,0,1,0,10,3,2,0,2
2,4,18.21,6.44,20.73,228.67,84.02,7.65,3,1,36.69,100.86,4254.61,10.33,88.56,0.57,2,1,1,2,30,3,2,0,0
3,0,29.74,6.86,36.05,244.71,66.52,3.9,1,1,27.7,149.9,3937.5,14.12,87.65,0.38,0,0,2,2,20,2,1,0,0
4,0,46.81,7.36,24.78,245.36,59.09,6.79,0,1,11.8,126.27,2141.87,28.75,83.83,0.63,1,0,1,1,10,3,2,0,0
4,4,16.65,5.96,17.84,304.36,96.07,10.06,2,1,19.56,117.58,3125.3,11.85,78.47,0.5,3,1,1,2,30,1,0,0,0
4,2,42.85,6.22,17.05,224.33,68.86,6.04,0,2,32.08,145.4,5176.31,24.09,72.43,0.64,1,0,1,0,10,3,0,0,2
1,3,11.86,6.5,19.48,283.05,91.03,3.41,2,0,45.4,127.24,4013.07,24.26,77.61,0.65,2,1,1,2,30,3,0,0,0
1,1,20.0,6.43,26.83,165.0,54.67,4.0,1,1,37.01,120.54,3234.61,20.44,82.03,0.56,1,1,1,2,20,3,2,0,0
2,0,8.94,6.08,29.63,250.8,93.64,7.81,3,0,45.54,145.71,5666.23,19.33,83.29,0.76,1,1,1,2,30,3,2,0,2
2,4,26.08,5.98,19.02,72.2,74.5,5.78,3,0,34.12,124.15,4756.63,28.37,78.14,0.38,1,1,1,2,20,1,0,0,0
1,3,30.01,6.59,24.45,283.04,56.83,3.8,0,1,17.96,88.28,5935.95,14.39,73.24,0.41,0,1,1,0,20,2,2,0,2
0,1,34.96,7.0,30.58,58.46,71.88,6.93,1,2,30.38,110.48,5028.56,33.93,82.13,0.44,0,1,1,0,20,2,2,0,2
1,0,28.44,7.32,29.17,281.04,44.62,7.93,3,2,17.28,129.85,4257.58,32.95,81.38,0.37,2,1,1,2,20,2,2,0,0
0,3,33.4,5.83,18.49,204.56,47.92,6.55,2,0,14.18,114.22,4451.07,11.29,76.0,0.66,0,0,1,0,20,1,0,0,2
2,3,9.48,5.86,27.96,156.38,40.07,8.6,1,2,21.74,136.28,2294.19,21.14,70.95,0.75,0,1,1,2,30,1,2,0,0
2,1,57.59,6.03,23.86,107.68,65.41,8.89,0,2,29.23,111.82,4948.43,19.78,78.23,0.7,0,0,1,1,5,3,2,0,2
4,2,18.86,5.75,22.03,106.39,76.37,9.74,1,2,39.88,136.35,6035.89,25.29,85.06,0.7,0,1,1,2,30,1,2,0,2
0,3,39.48,6.98,34.9,233.02,41.23,4.67,1,2,9.09,112.63,4016.55,27.6,84.93,0.63,3,0,2,0,10,0,1,0,2
1,1,46.77,7.27,18.95,171.58,77.86,7.77,3,1,14.71,110.4,2056.64,31.65,89.53,0.75,3,0,1,1,10,0,0,0,0
4,1,36.58,6.11,14.92,148.5,56.02,6.86,2,2,8.63,86.79,3265.5,27.09,70.9,0.78,0,1,1,0,10,3,0,0,0
3,1,29.95,7.16,17.74,109.66,71.72,7.98,2,2,8.35,140.89,5600.91,27.98,88.96,0.37,1,0,1,2,20,2,0,0,2
0,2,30.7,7.19,30.59,76.14,86.56,4.42,3,0,26.25,126.02,4472.06,21.47,76.89,0.67,1,0,1,0,20,3,2,0,2
0,2,50.5,5.99,30.88,198.89,82.51,10.06,0,1,34.43,145.09,2201.15,23.7,90.03,0.63,1,0,1,1,5,1,2,0,0
3,4,46.65,6.85,25.98,205.61,45.99,5.33,3,2,16.52,119.38,2936.18,15.62,83.66,0.85,0,0,1,1,10,3,2,0,2
1,0,46.04,6.43,33.95,192.85,54.24,3.86,2,1,16.84,121.95,3410.64,34.08,76.63,0.61,0,0,2,1,10,3,2,0,0
4,3,46.5,7.55,20.93,88.63,73.43,5.92,3,1,12.32,106.44,4618.68,15.99,87.18,0.34,2,0,1,1,10,2,2,0,0
1,1,26.5,6.93,22.73,67.35,71.25,4.96,3,1,3.73,119.76,3049.67,17.16,88.5,0.64,0,1,1,2,20,3,2,0,0
0,4,50.2,6.81,22.03,186.71,63.89,4.78,1,2,47.12,130.52,5280.29,33.13,76.06,0.61,3,0,1,1,5,0,2,0,2
4,4,19.98,6.51,33.05,258.58,75.93,5.52,0,1,25.19,121.48,4847.26,29.86,79.9,0.82,3,1,2,2,30,0,2,0,2
3,1,30.22,7.33,14.51,298.3,80.41,4.68,0,0,20.2,100.9,4073.63,10.37,79.35,0.74,0,1,1,0,20,3,0,0,2
3,0,40.04,7.66,16.68,186.82,72.83,8.37,0,2,26.7,129.49,2221.44,21.84,82.03,0.44,2,1,1,0,10,2,0,0,0
3,3,35.16,7.31,33.68,246.46,67.02,7.43,2,1,1.37,112.08,5695.54,19.96,70.89,0.72,1,0,2,0,10,3,2,0,2
1,2,15.94,7.11,22.02,179.75,81.1,5.49,1,0,30.59,89.18,4986.08,16.44,89.27,0.85,3,1,1,2,30,0,2,0,2
4,2,37.08,5.77,23.99,294.9,78.32,5.31,1,1,26.17,97.58,2343.23,29.29,76.88,0.34,1,0,1,0,10,1,2,0,0
0,0,43.19,7.17,32.34,211.38,81.63,10.14,3,2,16.14,92.26,2436.02,28.86,88.92,0.79,0,0,2,0,10,3,2,0,0
0,3,38.41,6.28,19.43,227.52,81.76,8.12,0,1,6.85,139.91,5030.48,19.32,73.31,0.66,2,0,1,0,10,3,0,0,2
2,1,30.37,5.91,10.39,206.55,60.76,5.27,3,1,9.22,117.79,3346.86,27.68,85.56,0.36,3,1,1,0,20,1,0,0,0
2,1,46.14,6.16,25.33,302.25,53.86,9.58,3,0,38.16,102.57,5017.68,25.72,77.88,0.63,3,0,1,1,10,0,2,0,2
1,3,18.99,5.44,21.76,185.46,78.26,9.02,3,2,39.68,128.48,5737.65,14.76,79.04,0.5,3,1,1,2,30,1,2,0,2
0,1,45.8,5.91,27.79,253.18,44.53,7.29,0,0,46.24,145.15,4959.34,13.15,77.09,0.75,3,0,1,1,10,1,2,0,2
1,0,26.49,6.83,26.65,276.05,38.62,8.64,3,2,27.36,122.59,4284.25,32.96,80.95,0.33,2,1,1,2,20,2,2,0,0
1,2,34.53,5.82,16.24,223.26,63.89,4.34,0,2,38.1,104.26,4692.43,30.21,72.17,0.66,0,0,1,0,20,1,0,0,2
3,3,5.93,6.66,20.78,190.55,58.22,7.23,2,0,11.78,101.38,5983.27,20.55,87.4,0.34,2,1,1,2,30,2,2,0,0
0,3,32.41,7.26,29.5,161.99,39.27,9.51,3,0,3.39,103.65,3388.69,12.57,80.83,0.32,0,1,1,0,20,2,2,0,0
3,2,18.33,6.8,14.49,219.95,86.15,8.59,2,1,28.76,96.08,3755.21,29.94,80.29,0.4,3,1,1,2,30,0,0,0,0
1,3,21.72,6.58,22.48,283.54,59.43,5.31,0,1,15.74,99.88,6185.39,13.9,72.6,0.41,0,1,1,2,20,2,2,0,2
2,1,28.99,6.89,28.3,82.66,47.8,9.38,1,0,38.38,115.29,3334.64,16.12,70.51,0.73,2,1,1,2,20,3,2,0,0
2,1,12.18,6.57,31.44,192.73,59.35,4.41,2,0,7.86,136.59,3785.02,24.75,73.58,0.84,3,1,1,2,30,0,2,0,0
4,1,22.67,6.73,18.22,105.9,46.23,7.73,1,0,24.0,93.28,5930.84,12.89,89.44,0.68,2,1,1,2,20,3,0,0,2
1,2,19.52,7.28,36.17,133.61,45.04,4.56,0,2,40.51,128.11,2246.58,17.31,88.68,0.76,0,1,2,2,30,3,1,0,0
3,4,38.79,7.14,20.04,212.9,65.11,8.62,0,2,22.47,108.64,4743.61,10.4,81.22,0.88,3,0,1,0,10,0,2,0,2
0,3,27.14,6.38,26.37,92.79,74.75,11.32,3,1,30.09,120.68,3255.71,13.88,76.92,0.59,0,1,1,2,20,3,2,0,0
1,2,45.32,6.19,16.6,249.28,64.63,9.56,1,0,35.47,101.93,4149.36,30.79,70.17,0.57,2,1,1,1,10,3,0,0,2
4,2,34.85,5.33,29.39,258.64,39.95,6.17,0,2,47.9,106.98,3698.64,31.66,88.18,0.36,0,0,1,0,20,1,2,0,0
0,0,11.04,5.92,17.27,175.84,48.0,5.37,2,0,38.52,110.82,2184.35,29.64,83.65,0.88,3,1,1,2,30,1,0,0,0
1,4,37.9,6.37,31.51,161.57,54.43,8.1,3,1,21.24,100.71,3002.42,28.41,85.61,0.28,3,0,1,0,10,0,2,0,0
0,1,53.18,6.03,32.16,96.04,83.82,6.28,1,1,32.18,127.98,2575.47,30.25,86.21,0.63,2,0,2,1,5,3,2,0,0
4,0,22.89,7.19,30.06,71.22,60.8,7.46,3,2,28.64,135.52,3321.27,25.5,89.24,0.36,2,1,1,2,20,2,2,0,0
0,0,23.51,5.88,34.89,273.38,58.07,8.93,3,1,30.88,111.63,4966.96,16.83,81.52,0.98,3,1,2,2,20,1,1,0,2
2,1,20.11,5.57,16.27,244.35,59.14,4.44,0,0,42.37,161.63,2484.34,21.6,69.99,0.35,2,1,1,2,20,1,0,0,0
0,3,40.56,6.03,19.99,234.75,75.9,7.27,0,1,7.05,129.51,5349.36,19.03,73.1,0.63,2,0,1,0,10,3,0,0,2
0,0,29.65,5.79,18.05,171.0,82.18,6.48,1,1,30.05,112.81,5322.91,12.7,81.16,0.29,2,1,1,2,20,1,0,0,0
0,4,40.42,6.36,25.42,276.82,50.23,5.81,0,1,49.16,139.82,3640.19,11.42,70.66,0.95,0,0,1,0,10,3,2,0,2
2,1,14.3,5.57,29.59,245.54,45.77,4.81,2,1,15.94,122.15,2055.31,34.09,83.67,0.51,1,1,1,2,30,1,2,0,0
0,2,19.74,5.86,25.87,236.47,52.88,8.29,0,2,20.93,108.61,5637.89,33.05,87.62,0.65,3,1,1,2,30,1,2,0,2
2,4,26.2,6.32,32.99,206.7,81.71,4.42,3,2,41.07,89.24,5533.25,31.9,80.57,0.33,3,1,2,2,20,0,2,0,0
2,3,38.4,5.62,20.26,77.23,83.12,9.77,2,1,19.23,141.05,5202.87,17.77,78.84,0.91,1,1,1,0,10,1,2,0,2
2,4,33.87,6.14,15.65,74.73,77.66,7.46,3,2,4.18,124.28,4487.49,15.27,83.13,0.62,1,0,1,0,20,3,0,0,2
3,1,6.19,7.36,14.82,233.21,49.39,9.37,2,0,7.88,98.66,3290.69,10.7,74.25,0.63,1,1,1,2,30,3,0,0,0
3,4,14.85,6.9,21.66,52.84,64.33,6.34,3,0,25.53,108.93,3208.55,10.55,78.98,0.5,0,1,1,2,30,3,2,0,0
0,0,21.95,5.5,17.75,172.47,83.74,6.46,1,1,32.69,109.01,5153.75,12.67,81.09,0.2,2,1,1,2,20,1,0,0,0
2,1,6.55,5.67,31.82,250.42,48.38,6.2,2,1,14.24,130.37,2005.61,34.04,83.75,0.65,1,1,1,2,30,1,2,0,0
4,4,19.11,6.26,29.07,77.64,43.66,11.03,1,0,36.25,147.35,5677.71,13.9,74.46,0.49,2,1,1,2,30,2,2,0,2
4,0,31.98,7.1,29.41,142.12,49.96,6.76,0,2,21.66,130.62,5590.67,25.51,80.28,0.57,0,0,1,0,20,3,2,0,2
3,4,20.37,7.31,28.75,161.56,57.32,6.35,3,1,40.68,131.33,5624.23,16.54,86.34,0.88,3,1,1,2,20,0,2,0,2
0,2,42.38,5.46,28.36,213.38,76.37,9.94,0,1,31.29,152.51,2229.13,23.74,89.86,0.59,1,0,1,0,10,1,2,0,0
0,4,26.75,6.5,26.18,263.75,81.79,3.61,0,2,40.3,155.33,3306.21,15.71,84.36,0.51,2,0,1,2,20,3,2,0,0
4,4,18.31,7.2,26.81,60.88,78.73,8.58,0,2,18.33,122.05,5810.31,17.84,74.89,0.41,1,1,1,2,30,2,2,0,0
0,4,27.41,6.28,30.51,226.47,52.77,8.37,3,1,38.76,146.26,3464.45,33.99,85.77,0.33,2,1,1,2,20,2,2,0,0
4,2,23.5,7.38,16.92,129.9,56.28,4.79,3,2,11.35,100.93,2494.93,21.84,72.52,0.84,3,1,1,2,20,0,0,0,0
4,2,44.84,5.87,30.08,258.96,49.63,8.12,0,2,47.39,116.58,3920.22,31.81,87.92,0.44,0,0,1,0,10,1,2,0,0
0,3,28.02,6.05,27.15,85.96,71.35,8.93,3,1,29.55,116.59,3331.9,13.73,76.85,0.63,0,1,1,2,20,3,2,0,0
1,2,19.78,6.55,29.89,67.85,53.87,7.59,3,0,15.76,145.64,5672.7,33.08,77.77,0.74,2,1,1,2,30,3,2,0,2
0,0,13.82,6.8,23.54,129.65,84.31,8.64,1,1,12.17,118.08,4762.64,13.1,78.64,0.78,1,1,1,2,30,3,2,0,2
0,0,24.33,5.65,26.55,113.85,92.55,4.64,0,2,27.91,125.64,4823.71,33.62,85.24,0.43,0,1,1,2,20,1,2,0,0
0,0,43.55,6.34,12.63,92.03,88.06,6.13,3,0,27.87,132.25,2917.51,13.36,86.37,0.8,1,0,1,0,10,3,0,0,2
3,0,35.31,6.84,35.07,250.57,68.61,4.0,1,1,24.5,148.22,4044.13,14.34,87.14,0.44,0,0,2,0,10,2,1,0,0
0,3,25.34,5.93,21.78,234.24,79.87,6.59,3,2,18.1,107.26,5925.75,18.82,84.03,0.7,0,1,1,2,20,1,2,0,2
2,0,10.45,6.54,32.74,250.51,89.97,8.04,3,0,50.23,144.64,5527.44,19.73,83.62,0.64,1,1,2,2,30,3,2,0,2
1,0,16.43,6.83,25.44,229.44,89.31,5.22,2,0,34.26,101.82,4120.15,9.91,79.41,0.72,2,1,1,2,30,3,2,0,0
0,2,2.47,5.83,23.91,182.34,77.86,5.53,2,2,48.47,143.21,4016.68,21.31,85.7,0.35,0,1,1,2,30,1,2,0,0
3,3,7.65,5.25,25.01,204.21,47.7,6.31,1,0,37.14,141.98,4123.41,31.5,87.33,0.67,0,1,1,2,30,1,2,0,0
2,1,33.14,7.5,19.08,270.12,83.21,4.0,2,0,46.67,96.64,4883.91,30.74,74.7,0.82,1,0,1,0,20,3,0,0,2
3,1,25.38,7.19,28.38,79.97,78.61,4.98,2,1,34.63,101.15,2742.4,10.97,76.51,0.42,2,1,1,2,20,2,2,0,0
0,4,29.87,6.26,16.91,81.34,61.89,4.86,2,1,14.27,115.29,3645.53,25.53,73.74,0.38,0,1,1,2,20,2,0,0,0
4,0,35.61,7.29,23.27,235.03,63.0,8.22,0,1,6.68,127.5,2095.65,29.05,84.21,0.73,1,0,1,0,10,3,2,0,0
3,3,29.16,6.84,26.62,225.93,53.95,7.1,3,0,19.95,104.61,2579.96,15.77,77.55,0.47,0,0,1,2,20,2,2,0,0
1,4,33.63,5.63,34.27,84.54,71.16,5.82,0,0,37.05,116.9,5435.81,21.75,80.47,0.45,3,0,2,0,20,1,1,0,2
4,1,31.96,6.34,27.04,242.44,35.58,10.07,1,2,36.77,141.4,5545.98,19.84,84.59,0.34,1,1,1,0,20,2,2,0,0
0,1,4.54,5.64,27.85,88.53,66.16,6.0,3,2,32.22,127.05,5472.54,26.05,77.65,0.64,2,1,1,2,30,1,2,0,0
1,0,11.91,5.34,18.56,74.36,70.23,9.71,1,1,45.32,127.8,2128.49,17.22,87.62,0.54,2,1,1,2,30,1,0,0,0
